PM10,NO,NO2,O3,PM25
11.981,1.85808,18.65864,44.50411,5.0
9.082,1.36259,16.74846,43.20691,10.0
4.251,1.02194,14.65031,44.50411,5.0
9.082,1.42453,18.08734,38.46712,4.0
5.217,1.51743,19.18096,33.42798,3.0
4.251,0.6813,10.42611,42.95744,2.0
15.846,0.61932,11.17436,38.38396,4.0
7.15,0.41288,8.32812,42.04275,3.0
8.116,0.49545,8.77805,37.2697,-1.0
5.217,0.65028,8.88658,33.62755,5.0
4.251,0.68125,11.21118,29.73593,6.0
7.15,1.45539,12.14916,28.08948,7.0
9.082,2.63209,15.13849,26.14367,5.0
5.217,3.40624,14.0009,35.32389,5.0
6.184,3.80879,12.84006,48.79487,7.0
10.048,3.15851,10.82262,52.28734,6.0
7.15,2.57016,10.48929,54.33293,9.0
7.15,2.94175,12.14335,53.98369,9.0
6.184,3.31334,14.34101,53.73422,5.0
8.116,4.39714,18.11522,46.74927,3.0
5.217,5.48095,16.20632,49.2439,5.0
7.15,3.49914,16.32937,49.79272,4.0
11.015,5.10936,21.27315,45.2525,2.0
4.251,5.75964,26.65102,38.21766,0.0
3.285,2.91079,24.44657,40.06368,-2.0
6.184,2.13664,19.45629,41.95959,3.0
4.251,5.48095,30.58705,27.84002,7.0
4.251,3.18948,28.2198,27.19141,5.0
11.015,2.3534,27.87097,28.43873,4.0
0.386,1.33153,17.67626,36.92045,4.0
7.15,0.99084,11.12554,40.24662,5.0
6.184,0.78441,12.23235,32.06425,6.0
3.285,2.44612,16.50076,28.6383,5.0
10.048,2.91058,19.24617,26.04389,3.0
6.184,2.44612,15.46349,28.78797,6.0
1.353,0.95987,12.35846,24.84647,4.0
8.116,2.32227,15.01128,25.59485,2.0
8.116,3.56081,16.07583,26.14367,3.0
9.082,5.66634,16.79891,28.43873,1.0
7.15,3.46792,11.08131,36.5712,0.0
9.082,2.50805,8.6016,42.6082,5.0
10.048,2.56998,10.28482,42.50841,6.0
7.15,2.47709,12.25481,43.20691,5.0
10.048,2.84865,12.72236,38.46712,10.0
8.116,3.28214,12.99617,39.81422,5.0
5.217,2.84865,15.29084,41.21121,1.0
7.15,1.73396,14.28335,50.09207,1.0
4.251,1.703,12.00932,55.82971,5.0
4.251,1.98167,13.3602,54.03358,5.0
7.15,2.16745,15.94018,45.70153,7.0
8.116,3.68467,17.76289,37.07013,8.0
7.15,1.14565,12.123,35.32389,4.0
3.285,1.14565,14.09874,32.23056,4.0
5.217,0.43349,7.04075,48.49551,5.0
2.319,0.20641,3.89634,57.27659,2.0
4.251,0.53666,8.19522,41.44404,-1.0
11.981,0.55731,10.54975,36.97034,4.0
10.048,0.24769,7.86486,42.75787,3.0
8.116,0.37154,14.58665,38.76647,3.0
6.184,1.20749,22.29005,39.81422,8.0
4.251,4.8919,33.22874,33.37808,10.0
3.285,5.54208,26.35687,38.5669,6.0
5.217,5.07766,19.6636,44.10497,6.0
5.217,4.73709,15.19953,51.28949,4.0
4.251,4.98478,15.90586,47.69723,2.0
0.386,3.83921,14.65086,49.8925,1.0
4.251,3.31287,16.00097,49.84261,-1.0
2.319,5.60401,16.83242,50.49121,0.0
5.217,2.53883,9.97991,56.5781,4.0
5.217,3.18902,12.34007,51.63874,3.0
4.251,2.87941,13.20976,48.5953,2.0
9.082,2.75556,11.02993,46.5996,1.0
9.082,1.64095,9.77682,45.60175,5.0
4.251,1.33134,7.93121,46.20046,7.0
6.184,0.805,7.01034,46.35013,9.0
8.116,0.74307,4.93304,51.98799,5.0
6.184,0.24769,3.61911,61.11831,-1.0
3.285,0.55731,3.04564,62.26584,2.0
0.386,0.24767,2.84408,60.33666,4.0
4.251,0.20639,2.84159,59.53838,5.0
5.217,0.12384,2.07997,58.27444,3.0
1.353,0.21672,1.5428,58.12476,3.0
2.319,0.89782,4.54472,54.03358,5.0
5.217,1.17645,8.90391,44.75357,5.0
5.217,3.59126,15.26754,36.12217,4.0
8.116,5.72744,15.1995,38.81637,2.0
9.082,3.80797,9.16193,49.29379,6.0
11.981,3.90085,9.36494,52.88605,6.0
9.082,3.93181,9.26812,53.8839,4.0
11.981,3.21975,8.83025,55.13121,5.0
7.15,3.12687,11.73596,52.18756,9.0
9.082,3.90085,10.94396,53.48476,6.0
12.947,2.3529,7.54415,58.92304,8.0
4.251,3.59126,10.67849,56.17896,6.0
7.15,3.25071,10.26312,54.93164,6.0
9.082,2.41481,11.44612,50.39143,3.0
12.947,2.1981,11.58103,46.5497,2.0
8.116,1.88851,9.98326,45.10282,5.0
7.15,1.82659,11.95329,41.36088,7.0
13.913,3.21975,21.80787,29.43658,6.0
16.812,1.67179,11.94392,38.11787,5.0
8.116,1.197,10.39598,34.45909,5.0
6.184,0.86679,13.72997,32.33034,4.0
10.048,0.52627,14.18634,31.63185,2.0
8.116,0.49531,12.75421,32.87916,3.0
7.15,0.61914,13.9453,30.93335,7.0
8.116,1.14541,12.34925,36.37163,6.0
8.116,2.13603,19.06675,37.16991,4.0
5.217,2.78612,16.34375,42.80777,2.0
1.353,2.84804,16.84066,46.64949,5.0
1.353,3.03378,17.1477,47.14841,4.0
6.184,3.31239,16.42458,40.41293,5.0
10.048,5.72703,17.65418,37.31959,5.0
0.386,5.54129,14.43726,39.06583,8.0
1.353,4.8912,14.39834,46.69938,6.0
3.285,3.86962,14.09058,51.08992,6.0
5.217,3.591,15.50418,53.58455,6.0
7.15,2.19794,16.16058,51.38928,12.0
12.947,1.70263,15.83501,50.64089,8.0
16.812,1.20732,15.75603,47.69723,5.0
13.913,0.99062,16.5815,45.2525,6.0
10.048,1.60976,20.1696,41.31099,7.0
15.846,0.58818,10.73765,52.5368,15.0
14.879,0.74297,14.39659,46.79917,8.0
25.508,1.81601,20.28574,46.63286,9.0
12.947,1.19692,17.15991,50.09207,5.0
15.846,0.80482,9.75883,59.37208,5.0
9.082,0.43337,4.95519,63.46326,4.0
10.048,0.43337,5.05378,65.05982,8.0
13.913,1.67155,14.83826,56.22885,6.0
13.913,3.46693,20.71208,46.00089,6.0
12.947,4.55034,20.43114,47.54755,7.0
20.677,3.46693,15.09241,55.231,12.0
14.879,3.21929,12.66228,59.47186,9.0
16.812,4.02411,14.09019,61.66713,9.0
11.015,3.06452,12.40664,62.81466,8.0
16.812,2.9407,11.95565,64.21165,6.0
11.981,3.77648,15.60369,61.8667,8.0
19.71,2.69306,13.17338,63.71272,7.0
11.015,3.68361,17.27423,56.82756,6.0
3.285,3.71457,16.931,48.24605,3.0
2.319,2.35256,15.17434,43.80562,5.0
6.184,2.75497,17.86011,32.18066,4.0
6.184,1.42392,11.71799,34.42583,2.0
6.184,0.77387,7.5387,38.16776,4.0
4.251,2.01206,11.06267,38.26755,6.0
4.251,0.99055,8.73462,38.91615,5.0
1.353,0.6191,5.55773,40.36303,2.0
4.251,0.49524,5.48161,39.0492,3.0
6.184,0.4127,2.45484,46.7659,5.0
3.285,0.37143,2.7809,46.20046,2.0
11.981,0.43333,1.40494,47.8968,0.0
4.251,0.80477,2.51063,46.15056,5.0
1.353,1.20715,7.95396,39.56475,4.0
4.251,2.29048,15.0138,31.78152,4.0
4.251,3.93097,18.9529,27.14152,6.0
2.319,3.80716,12.68827,33.22841,5.0
0.386,4.14763,11.87058,33.72733,4.0
2.319,3.7143,12.43648,37.86841,3.0
3.285,3.1262,9.79072,48.64519,4.0
-0.58,2.29048,9.24911,52.63659,3.0
1.353,2.75477,9.71971,51.68863,2.0
0.386,2.44525,11.229,47.2482,3.0
0.386,3.34287,12.75964,46.5996,3.0
0.386,3.1262,15.35832,43.70583,1.0
1.353,2.63096,13.06289,42.90755,3.0
5.217,2.66191,14.00084,49.64304,2.0
2.319,1.11429,11.10186,51.68863,1.0
6.184,1.05238,15.08917,43.50626,3.0
3.285,1.64048,12.75858,47.34798,4.0
0.386,2.04287,13.02848,50.24175,2.0
2.319,0.46429,6.87581,52.68648,-2.0
4.251,0.3714,7.04727,55.28089,4.0
3.285,0.61901,6.19157,58.22455,1.0
4.251,0.89756,10.63984,47.34798,-1.0
1.353,0.61901,6.04384,51.04003,0.0
1.353,0.86661,9.60388,47.64734,2.0
2.319,1.88797,12.66696,42.30884,2.0
3.285,1.60942,15.65488,38.81637,1.0
4.251,5.69485,23.52429,34.5755,0.0
2.319,3.65213,23.75089,32.48002,0.0
6.184,3.96164,27.01904,28.43873,0.0
6.184,4.95204,22.15169,34.87486,3.0
4.251,7.61377,27.18099,34.07658,3.0
5.217,8.23277,25.49317,34.12647,4.0
3.285,8.44943,25.06248,43.20691,3.0
9.082,5.13775,18.07499,55.63014,5.0
9.082,5.07585,12.70358,58.92304,3.0
6.184,4.08544,14.22218,59.12261,2.0
11.015,4.08544,12.74479,61.36778,6.0
7.15,3.71403,11.83688,58.97294,7.0
9.082,2.19747,8.00647,65.2095,2.0
10.048,2.44507,9.99064,63.8624,-2.0
11.981,1.57846,5.60686,65.2095,6.0
14.879,1.05231,5.08397,62.61509,5.0
11.981,0.74275,3.32389,60.7358,2.0
8.116,0.66023,1.94097,58.87315,1.0
10.048,0.34043,2.13599,56.72777,4.0
8.116,0.34043,3.02198,53.73422,3.0
6.184,0.58801,2.64235,49.74282,3.0
4.251,0.40233,4.00994,44.6039,4.0
5.217,1.94973,6.90401,41.41078,2.0
8.116,1.57835,5.40614,43.2568,-1.0
8.116,1.85688,5.5205,45.70153,2.0
8.116,2.78533,8.1823,48.5454,6.0
10.048,1.76404,4.82609,53.18541,5.0
8.116,1.88783,4.83316,54.98154,4.0
5.217,2.66153,7.28924,56.22885,4.0
6.184,2.87817,6.21874,57.32648,4.0
2.319,3.24955,8.25805,55.48046,4.0
9.082,2.04257,7.35231,54.98154,2.0
4.251,3.2805,13.03432,49.09422,0.0
6.184,2.19731,13.07086,45.20261,2.0
12.947,3.71377,18.42424,38.6168,4.0
10.048,3.00196,25.12693,29.58625,3.0
9.082,4.73505,20.00848,33.32819,1.0
7.15,4.08514,20.85732,29.48647,5.0
7.15,2.84722,15.86442,32.03099,4.0
6.184,0.58801,9.33649,33.17851,4.0
2.319,0.78396,6.73507,33.39471,7.0
4.251,0.90775,7.13563,31.33249,6.0
7.15,0.64986,5.59596,31.58195,3.0
4.251,0.52608,8.09802,29.58625,5.0
1.353,0.7427,7.3231,29.9355,3.0
0.386,3.74445,14.82296,24.69679,1.0
5.217,6.65336,21.72722,19.60775,2.0
11.015,11.97604,26.6523,21.50367,4.0
9.082,6.28201,15.70421,33.2783,2.0
9.082,7.24133,14.43006,38.11787,1.0
11.015,3.55877,10.28635,51.38928,7.0
6.184,3.7135,8.96677,55.43057,7.0
5.217,3.74445,10.29684,55.231,4.0
5.217,5.87971,15.09113,57.12691,4.0
11.981,5.63214,17.04503,55.72992,6.0
6.184,3.12553,13.4597,59.47186,2.0
7.15,4.76566,24.67084,47.64734,2.0
11.015,4.1158,23.7486,44.10497,6.0
10.048,2.87796,23.97389,36.42153,6.0
12.947,2.19716,25.50975,32.87916,9.0
10.048,1.94959,20.47767,32.43013,7.0
5.217,3.62066,20.12926,29.98539,4.0
5.217,2.13526,14.53531,32.38023,4.0
5.217,0.89743,9.25053,36.07228,5.0
21.643,0.57762,6.58855,40.11357,18.0
3.285,0.61887,7.83656,38.05135,6.0
8.116,0.55699,6.57101,39.2654,5.0
10.048,0.4951,7.84604,36.52131,6.0
10.048,0.27849,8.27651,34.87486,7.0
6.184,3.21814,16.79983,26.34324,5.0
6.184,8.5095,26.09357,18.36044,5.0
10.048,15.5337,31.99275,17.36259,7.0
12.947,11.4182,24.87901,24.99614,5.0
2.319,7.0242,16.42208,38.41723,4.0
7.15,4.95098,13.40525,52.5867,6.0
11.981,5.63174,18.06544,54.63229,4.0
10.048,6.12684,18.92899,54.68218,2.0
10.048,4.394,13.42335,60.22025,4.0
12.947,7.42647,20.62418,57.67573,4.0
11.015,9.19026,17.08382,57.77552,5.0
16.812,5.35325,18.78749,56.02928,5.0
11.981,6.00306,26.15044,47.14841,5.0
10.048,5.66269,38.52291,33.02884,9.0
11.981,2.25889,46.2498,17.71184,7.0
10.048,4.45588,50.15864,9.28001,12.0
14.879,11.01593,52.68819,4.64,13.0
15.846,39.60785,54.67661,1.24731,11.0
17.778,15.90503,42.78223,5.03914,11.0
11.015,7.34343,29.0415,15.30037,13.0
11.981,0.8251,12.82392,26.60933,9.0
17.778,1.29954,16.19212,20.70539,12.0
11.981,0.80448,17.09865,22.90066,8.0
12.947,3.52732,25.89872,11.07614,8.0
10.048,5.07439,27.45841,14.51872,8.0
9.082,23.14418,39.75818,7.73334,6.0
15.846,65.37921,49.94924,4.29076,8.0
20.677,36.32522,49.47859,8.13248,8.0
13.913,14.4187,34.55915,24.94625,5.0
4.251,5.50757,21.2405,46.74927,3.0
5.217,1.85649,9.19466,60.5196,3.0
2.319,1.67084,7.85744,63.91229,2.0
1.353,2.35155,8.87791,63.11401,3.0
3.285,2.72285,10.42196,62.31573,5.0
4.251,3.40356,17.43847,57.57595,4.0
3.285,2.01119,12.05377,61.06842,5.0
2.319,1.02107,15.98018,55.13121,5.0
10.048,2.6919,33.81465,36.32174,4.0
12.947,3.18697,51.09284,16.21506,5.0
10.048,2.25872,47.30644,17.76173,14.0
15.846,5.53851,57.90653,9.92861,9.0
11.981,4.45556,52.34229,13.92001,8.0
14.879,27.97104,57.914,1.19742,6.0
5.217,14.64455,49.85484,1.33047,9.0
9.082,10.84935,39.43064,1.33047,5.0
5.217,9.06518,33.6516,1.29721,5.0
8.116,6.28066,28.7351,2.09549,6.0
8.116,6.21878,25.9317,3.94151,7.0
8.116,8.04419,28.53634,9.08044,7.0
8.116,24.22539,37.12936,4.34065,7.0
13.913,24.28727,33.15374,12.6727,7.0
13.913,15.71711,32.73643,19.60775,6.0
21.643,59.92922,47.47263,8.18237,7.0
12.947,14.85081,33.91737,36.6211,5.0
8.116,2.50608,10.20667,64.26154,3.0
8.116,2.13481,7.43556,68.5523,5.0
6.184,1.91823,6.83429,67.40477,2.0
15.846,1.91823,7.76764,65.50885,7.0
13.913,1.88729,9.28877,64.91014,6.0
12.947,2.25856,12.20726,61.91659,4.0
11.981,1.33039,14.90765,56.97724,5.0
17.778,1.48508,22.62842,47.29809,5.0
14.879,1.14475,32.04158,35.87271,8.0
22.609,3.7127,42.79197,20.30625,14.0
18.744,21.99777,58.62238,1.79613,9.0
18.744,29.51599,53.82448,1.94581,7.0
12.947,21.7812,46.03502,1.04774,4.0
8.116,8.29111,39.92097,3.06007,4.0
9.082,8.9511,37.20692,1.39699,6.0
10.048,19.4903,31.93059,1.24731,6.0
7.15,4.14556,29.19105,4.83957,7.0
7.15,1.0828,24.31296,6.93506,10.0
8.116,34.49473,29.93836,1.49678,14.0
15.846,52.12881,46.54858,2.44473,9.0
16.812,67.75199,52.7891,3.44258,11.0
26.474,70.22694,55.91713,4.6899,17.0
24.541,24.56396,41.92481,23.34969,11.0
18.744,2.38215,9.89867,61.26799,8.0
11.015,1.76341,6.7722,66.45681,10.0
22.609,2.2584,7.82987,68.15316,5.0
19.71,1.88716,7.85902,70.39832,6.0
24.541,2.07278,7.42711,70.64778,5.0
18.744,2.47496,10.19825,64.81036,3.0
16.812,2.0109,14.10121,58.07487,4.0
17.778,1.39216,20.1562,51.28949,6.0
17.778,1.02092,21.65831,52.98584,7.0
23.575,0.61874,16.87412,59.32218,8.0
22.609,0.55687,18.58925,55.33078,9.0
16.812,0.95905,22.44056,48.44562,8.0
19.71,1.02092,23.67136,45.30239,10.0
26.474,0.68061,19.08688,46.49981,7.0
29.372,1.03116,28.58315,36.52131,9.0
17.778,0.49496,17.10407,43.50626,7.0
15.846,0.46402,14.01075,43.50626,6.0
16.812,0.37122,11.84657,42.15916,7.0
9.082,0.55683,11.1203,39.16561,7.0
12.947,0.98991,10.11273,38.21766,10.0
11.981,1.5158,17.20731,28.48862,10.0
15.846,3.46469,19.66628,24.49722,12.0
18.744,4.76395,15.2204,27.64045,16.0
21.643,5.35171,14.61363,30.48432,14.0
14.879,4.11432,14.35167,36.82067,12.0
10.048,4.94956,19.10711,36.6211,13.0
12.947,3.37189,12.44746,49.74282,8.0
12.947,3.80498,12.12692,50.19186,8.0
11.981,2.9388,15.36893,46.64949,6.0
15.846,3.58843,17.80803,39.96389,14.0
12.947,3.21722,19.21148,35.274,9.0
11.981,2.19637,19.05916,35.67314,5.0
6.184,1.54674,19.9571,35.82282,6.0
12.947,0.86617,19.77377,35.97249,8.0
8.116,1.29926,21.95601,31.68174,7.0
13.913,2.25824,24.41153,29.03744,7.0
16.812,1.79422,18.00727,33.62755,6.0
13.913,1.14459,16.20613,32.18066,14.0
15.846,0.86611,14.36784,34.72518,13.0
15.846,0.9486,11.62539,37.65221,16.0
7.15,0.34026,11.39732,37.02024,11.0
11.981,0.71145,10.77912,34.52561,12.0
11.015,0.43306,9.8326,32.67959,12.0
9.082,0.71145,12.15251,26.99184,9.0
11.981,3.71191,22.46294,17.46238,13.0
2.319,3.40258,14.94215,30.98324,8.0
3.285,2.5674,9.3558,48.49551,4.0
16.812,3.49538,11.70974,47.84691,2.0
5.217,4.05216,11.73891,53.98369,4.0
4.251,3.00046,8.88799,55.92949,2.0
5.217,3.21699,10.51797,56.62799,4.0
6.184,2.53647,7.04885,58.12476,4.0
7.15,2.8458,10.10613,56.27874,4.0
6.184,2.28901,11.8918,54.23315,3.0
11.981,1.97968,18.00679,47.14841,5.0
11.981,1.57756,15.1899,47.74712,7.0
10.048,1.39196,24.69579,35.47357,7.0
13.913,9.27976,50.36949,6.48603,7.0
10.048,12.89887,49.52903,2.59441,11.0
10.048,12.58955,36.36754,15.26711,9.0
8.116,2.4746,25.29205,22.50152,6.0
10.048,1.48476,28.37937,14.51872,9.0
10.048,0.94853,21.29319,20.95485,8.0
8.116,0.65985,10.16594,34.25952,6.0
10.048,0.43303,9.04298,35.07443,7.0
8.116,0.46395,8.75043,33.62755,5.0
5.217,0.89698,10.53772,30.93335,5.0
5.217,2.93838,18.34018,22.35184,3.0
11.015,10.08329,30.08337,15.16732,4.0
17.778,40.4878,38.86199,10.42753,7.0
6.184,13.88772,26.45612,27.2912,5.0
15.846,10.42352,22.94332,34.32604,5.0
9.082,7.42328,19.74866,39.36518,5.0
10.048,7.45421,19.6522,43.75572,2.0
9.082,5.04164,17.71355,43.85551,5.0
9.082,4.11373,19.2834,42.85766,9.0
11.981,4.26839,24.68414,37.02024,6.0
14.879,3.4642,24.74061,36.17206,3.0
11.981,6.12421,28.89819,29.88561,5.0
22.609,3.37141,36.74693,19.35829,6.0
24.541,5.75304,49.02826,8.03269,14.0
25.508,9.34096,54.36138,3.29291,16.0
16.812,11.84632,51.35331,3.39269,12.0
17.778,8.01096,43.36005,8.93076,9.0
10.048,5.66025,39.46359,9.23011,8.0
15.846,1.97954,31.57638,12.42323,6.0
13.913,2.35054,33.11352,9.31327,10.0
9.082,1.19589,18.68116,20.15657,11.0
10.048,0.58763,10.61407,29.33679,7.0
8.116,0.52578,13.35493,23.15012,6.0
11.015,1.85569,22.19385,15.317,6.0
15.846,5.16499,26.18472,10.72689,7.0
19.71,10.32999,29.97627,8.78108,6.0
19.71,14.59807,28.67501,9.47958,8.0
15.846,12.52589,23.37525,19.65765,8.0
18.744,9.6805,17.88903,28.43873,9.0
17.778,6.86604,17.35344,35.12432,11.0
17.778,4.39179,17.3742,43.30669,6.0
13.913,3.34024,14.23353,46.10067,6.0
18.744,4.11344,19.07502,39.36518,8.0
13.913,3.7423,22.87811,42.10927,5.0
15.846,4.20622,27.31182,40.76217,13.0
16.812,3.03096,29.75087,36.02239,11.0
18.744,3.15467,37.49925,20.25636,10.0
17.778,2.78353,35.5693,19.50797,8.0
18.744,4.48458,40.89912,9.72904,12.0
22.609,6.74233,40.03431,10.92646,12.0
16.812,1.9794,24.06218,21.90281,13.0
16.812,1.05156,20.53581,23.39958,13.0
11.981,0.90862,15.26093,26.8089,11.0
14.879,0.83634,12.87363,26.69249,9.0
7.15,0.34073,10.35171,27.09163,10.0
5.217,1.11512,14.25854,21.50367,13.0
11.981,1.17707,15.53506,24.39743,9.0
6.184,2.6639,18.30051,26.19356,7.0
13.913,5.04902,22.38264,24.39743,11.0
3.285,5.73049,23.63993,20.6555,9.0
11.015,6.28805,21.65842,20.80517,10.0
7.15,7.09341,20.03168,21.90281,8.0
6.184,8.48731,22.49877,19.90711,12.0
7.15,8.20853,25.13045,25.19571,7.0
3.285,4.33658,20.29116,35.87271,8.0
5.217,4.46049,21.81557,38.36733,3.0
13.913,4.83219,26.58474,34.12647,4.0
7.15,5.76146,38.92403,18.90926,9.0
11.015,3.65512,29.61413,22.70109,8.0
10.048,4.15073,34.04637,17.86152,6.0
15.846,2.88073,25.85426,25.89421,8.0
3.285,2.23024,21.56153,29.58625,10.0
11.981,3.71707,22.85749,20.80517,7.0
19.71,1.54878,23.34116,16.6142,6.0
11.981,1.53047,26.7059,15.63298,9.0
10.048,0.5791,13.40985,35.32389,8.0
14.879,0.43432,15.93319,33.57765,6.0
6.184,0.58944,10.11334,43.05723,6.0
4.251,0.58944,14.42226,38.31744,5.0
12.947,1.30297,22.1419,33.37808,8.0
11.981,3.04026,29.46696,23.89851,9.0
17.778,6.08053,23.97288,22.6013,8.0
18.744,5.70825,23.85819,24.34754,8.0
16.812,5.49109,19.83328,33.97679,6.0
14.879,4.00198,16.14281,42.20906,5.0
13.913,4.90165,18.14192,44.25465,8.0
14.879,4.71551,17.15424,40.21336,11.0
11.015,4.4363,18.95337,43.50626,7.0
12.947,3.66072,18.4288,51.98799,7.0
12.947,2.66799,20.68545,50.99014,4.0
16.812,3.19538,24.47951,47.59745,10.0
12.947,1.33399,21.94744,49.84261,10.0
11.981,1.11683,16.50254,56.37853,12.0
16.812,1.11683,18.55907,52.18756,9.0
18.744,1.2099,19.78739,48.69508,13.0
16.812,1.05479,15.8632,51.38928,12.0
11.981,0.52739,11.87329,54.68218,12.0
12.947,0.37228,9.56495,57.12691,9.0
23.575,0.4557,6.74127,58.67358,17.0
8.116,0.41427,5.63005,59.60491,6.0
5.217,0.37285,5.30199,59.12261,6.0
6.184,0.43499,6.28355,55.18111,7.0
10.048,0.5282,14.168,42.10927,5.0
4.251,0.99426,24.90707,30.83357,5.0
7.15,3.6974,31.13915,25.84432,5.0
11.981,7.42587,37.95277,23.54926,5.0
12.947,5.68592,32.10381,26.74238,3.0
14.879,5.282,29.14999,29.43658,8.0
12.947,4.7538,25.84831,36.02239,6.0
11.015,3.72847,23.01519,36.32174,4.0
4.251,3.66633,21.83784,38.5669,3.0
1.353,2.36136,16.44771,46.44992,0.0
2.319,2.17494,15.26513,43.65594,-2.0
0.386,3.1692,14.52378,38.26755,-2.0
2.319,2.73421,13.23286,37.2697,-1.0
2.319,1.77102,9.7171,38.76647,2.0
8.116,1.36711,6.91012,42.15916,3.0
21.643,1.49139,7.55166,62.16606,3.0
11.015,1.42925,8.18536,62.81466,5.0
7.15,1.27389,7.10199,62.71487,5.0
9.082,1.46032,7.5014,64.01208,3.0
9.082,0.93212,6.05972,64.21165,1.0
7.15,0.9128,5.90723,62.59846,1.0
5.217,0.99578,4.86664,61.73365,9.0
13.913,0.84019,4.4365,61.01853,7.0
2.319,0.80907,4.63101,61.71702,3.0
4.251,1.30696,7.1948,58.47401,3.0
7.15,1.27584,7.63396,59.57165,7.0
9.082,1.68038,8.38371,58.5738,6.0
7.15,1.99156,7.36835,59.42197,3.0
7.15,2.27162,7.7218,58.67358,5.0
5.217,1.99156,8.00443,58.07487,3.0
7.15,2.86286,7.01096,60.27014,4.0
9.082,2.70727,6.95595,60.5196,4.0
12.947,2.76951,6.81159,58.67358,-1.0
9.082,2.80063,6.07886,58.92304,3.0
7.15,2.27162,6.00926,57.97509,5.0
6.184,2.67615,7.15045,56.82756,4.0
17.778,2.73839,6.71251,55.43057,4.0
20.677,2.30274,8.16338,55.18111,4.0
17.778,1.18249,5.13489,58.12476,9.0
12.947,1.61814,5.49443,56.77767,13.0
16.812,1.15137,3.91044,60.02068,8.0
19.71,1.74261,3.83568,61.61724,10.0
19.71,0.93354,3.07012,65.2095,10.0
26.474,0.65348,1.59129,65.65853,13.0
29.372,0.87264,0.81411,64.79373,11.0
23.575,0.5402,1.12818,64.86025,13.0
27.44,0.62331,0.70728,65.80821,11.0
21.643,0.37399,0.74719,64.46111,8.0
22.609,0.34282,0.55041,64.26154,11.0
23.575,0.31166,0.89167,64.06197,9.0
25.508,0.71681,1.63998,63.36348,9.0
22.609,0.96613,2.33376,62.46541,9.0
20.677,2.02576,3.20353,61.71702,9.0
20.677,1.93226,3.73818,61.41767,8.0
11.015,1.9011,4.22618,62.91444,10.0
12.947,2.05693,6.09046,62.61509,7.0
13.913,2.02576,6.43172,63.91229,9.0
16.812,1.9946,5.01214,64.11186,6.0
5.217,1.77644,5.64012,59.82111,3.0
15.846,2.61791,10.36606,53.83401,3.0
15.846,2.02576,7.70343,55.8796,6.0
11.015,1.8076,7.35317,52.83616,7.0
7.15,1.09079,5.61536,49.99229,4.0
11.015,1.30895,5.0363,48.19616,4.0
10.048,1.49595,4.99414,48.19616,6.0
11.015,1.74527,5.639,47.29809,5.0
17.778,1.49595,8.80927,44.65379,5.0
10.048,0.87264,6.97702,46.44992,3.0
11.015,0.9572,9.48464,41.71013,7.0
7.15,1.16529,11.12135,41.24447,6.0
5.217,0.84275,5.69969,48.39573,2.0
6.184,0.62426,4.81234,50.84046,-1.0
8.116,0.9676,7.51292,46.89895,-1.0
7.15,2.24734,14.84061,39.36518,-1.0
4.251,3.24616,17.17176,37.2697,0.0
6.184,4.49468,21.66255,30.98324,1.0
8.116,4.61953,18.43966,35.82282,-1.0
4.251,2.99645,8.46029,41.85981,0.0
2.319,4.61953,10.66546,38.16776,2.0
0.386,3.5895,8.23548,38.51701,4.0
2.319,3.65193,7.35746,37.9183,2.0
1.353,5.68077,15.15004,32.52991,0.0
3.285,3.71435,14.10694,34.07658,1.0
5.217,5.05651,18.55194,34.67529,6.0
10.048,4.46346,22.00377,33.37808,12.0
9.082,4.15133,25.07376,34.97464,10.0
12.947,1.84157,15.41388,47.14841,6.0
15.846,2.24734,15.57402,51.33938,5.0
11.015,2.09127,14.59096,53.2353,4.0
12.947,2.12249,16.98782,49.29379,4.0
11.981,1.59187,12.52084,54.28304,5.0
9.082,0.68669,6.23235,64.21165,6.0
29.372,1.25042,8.5749,62.39889,6.0
15.846,0.8753,5.10962,66.52333,6.0
11.015,0.37513,2.06415,66.30713,6.0
7.15,0.37513,3.77484,64.76047,7.0
5.217,0.93782,5.79578,62.76477,6.0
11.015,2.2195,17.27164,54.38283,5.0
9.082,2.2195,21.52391,52.43702,4.0
15.846,2.71967,24.86263,47.74712,7.0
14.879,4.25143,27.74376,45.00304,5.0
10.048,5.59563,28.76191,41.56045,5.0
6.184,4.31395,22.27147,47.54755,3.0
2.319,3.4074,17.20978,51.08992,2.0
4.251,3.03227,18.51811,49.99229,0.0
7.15,3.21983,16.07995,51.53895,-2.0
2.319,3.5637,17.2145,47.44777,3.0
4.251,2.75093,16.89669,46.5996,2.0
7.15,4.40773,17.8754,41.46067,2.0
8.116,2.59462,16.20769,38.6168,0.0
4.251,4.00135,18.69403,33.67744,2.0
4.251,2.65714,16.20958,39.914,3.0
5.217,2.81345,12.25529,46.44992,2.0
6.184,1.90689,12.57004,43.15701,1.0
13.913,0.96908,16.25633,41.2611,1.0
17.778,0.87663,9.33969,48.69508,3.0
9.082,0.62616,4.57725,51.75515,5.0
8.116,0.56354,6.66019,48.34583,6.0
12.947,0.3757,8.95144,46.00089,5.0
10.048,2.31679,22.44061,33.32819,3.0
11.015,3.63173,30.09848,24.49722,3.0
10.048,9.01671,44.60991,18.16087,4.0
12.947,9.26717,40.26829,23.84862,2.0
