PM10,NO,NO2,O3,PM25
3.285,4.49582,28.47368,40.46282,2.0
0.386,1.86798,26.33486,43.80562,3.0
6.184,17.98327,49.12952,29.2869,5.0
2.319,7.97849,46.71176,27.04174,5.0
7.15,8.51672,51.20897,22.85077,4.0
8.116,7.66189,55.85248,17.51227,7.0
12.947,2.37455,36.30258,31.9312,15.0
9.082,1.64636,22.14808,35.67314,11.0
10.048,1.89964,18.62591,36.92045,8.0
13.913,1.773,15.28835,38.5669,6.0
12.947,1.07646,9.19339,45.45207,9.0
11.981,0.33756,5.24851,48.29594,8.0
8.116,0.75952,4.73408,49.0277,6.0
13.913,0.53799,4.09616,48.69508,8.0
8.116,0.31647,5.28086,45.80132,8.0
15.846,0.53799,4.29499,48.34583,7.0
13.913,0.31647,7.12005,42.20906,6.0
10.048,2.53172,14.85792,34.17636,8.0
11.981,5.12673,26.88486,25.39528,6.0
12.947,4.9685,32.99299,18.6099,11.0
10.048,5.3799,25.70134,30.08518,8.0
11.015,6.58247,26.39253,31.43228,7.0
12.947,8.67113,25.07885,29.33679,9.0
8.116,6.23436,21.8561,32.48002,11.0
13.913,5.94954,20.3045,35.87271,8.0
11.015,5.47484,21.77798,33.82712,6.0
11.015,5.12673,27.1831,27.88991,5.0
10.048,7.08881,30.38809,28.48862,11.0
10.048,5.98118,34.07474,22.90066,7.0
13.913,9.84205,43.56423,15.26711,15.0
23.575,10.82309,45.53953,11.27571,16.0
22.609,18.26001,50.19203,5.28861,13.0
10.048,24.08296,52.05021,4.49033,11.0
13.913,21.39301,56.62211,3.69205,16.0
19.71,34.24148,55.71094,5.93721,17.0
15.846,2.65711,39.37286,20.55571,15.0
20.677,1.56052,31.0535,26.14367,9.0
18.744,2.34079,31.2314,22.80087,11.0
9.082,1.61325,34.28418,20.6555,9.0
15.846,0.91734,18.06513,35.17421,9.0
11.015,1.10713,20.00939,37.61895,6.0
13.913,1.42345,17.38844,43.9054,7.0
10.048,2.56221,23.44098,33.12862,6.0
10.048,3.8275,31.43543,28.03959,6.0
11.015,3.76424,24.6776,38.76647,5.0
9.082,4.42852,28.07993,35.77292,5.0
9.082,5.82034,30.11834,34.72518,6.0
9.082,5.12443,26.76452,39.81422,6.0
5.217,5.15606,25.92125,42.70798,5.0
3.285,3.32139,24.36318,42.35873,2.0
1.353,2.8469,22.5574,41.61035,3.0
8.116,3.54281,24.91777,41.56045,7.0
4.251,2.9418,21.81583,41.85981,5.0
1.353,3.06833,22.96298,38.96604,4.0
6.184,3.00507,22.56326,40.01379,3.0
2.319,1.83467,16.70824,43.95529,7.0
2.319,1.17039,15.3425,45.35228,5.0
0.386,2.27752,16.52594,43.55615,3.0
-0.58,2.0561,22.92552,36.47142,3.0
16.812,1.13825,15.52859,41.84318,4.0
1.353,0.25295,3.31843,72.44391,2.0
2.319,0.50589,3.04641,71.09681,4.0
6.184,0.28456,3.08795,69.74972,8.0
11.981,0.3478,4.52975,66.75617,5.0
8.116,0.28456,7.55533,62.5153,7.0
9.082,2.33974,25.00371,47.04863,7.0
11.015,2.33974,39.29934,35.72303,5.0
21.643,5.37507,45.06913,29.88561,5.0
16.812,4.67947,41.02302,34.12647,7.0
13.913,4.36329,36.04769,36.27185,10.0
13.913,8.31555,39.86553,31.38238,7.0
13.913,6.89273,41.45149,25.59485,8.0
18.744,6.10228,40.52908,23.2998,11.0
14.879,6.63979,42.88173,22.25206,11.0
17.778,10.08616,52.63756,12.32345,9.0
5.217,4.11035,38.52031,31.13292,7.0
5.217,4.17358,42.14617,34.77507,5.0
3.285,2.2765,32.3974,50.99014,3.0
6.184,2.33974,35.82471,41.21121,8.0
6.184,2.84562,30.28382,39.36518,8.0
3.285,2.40297,18.60278,61.46756,5.0
0.386,1.83385,14.9584,67.00563,1.0
-0.58,1.5809,11.67306,66.00778,3.0
-1.546,0.46352,7.0934,68.45251,6.0
11.981,0.67422,3.92647,70.11559,3.0
12.947,0.50566,3.98651,70.19875,7.0
12.947,0.53727,2.84679,70.14886,7.0
15.846,0.53727,1.80514,72.09466,9.0
8.116,0.41085,3.09023,70.79746,7.0
9.082,1.29576,5.60239,67.40477,9.0
3.285,2.37029,11.14716,62.26584,7.0
-0.58,2.40189,15.51333,59.12261,4.0
4.251,3.22359,13.80698,59.77122,2.0
2.319,3.19199,12.02015,60.41982,1.0
3.285,3.69765,14.02255,57.72562,5.0
12.947,3.79246,14.62121,56.97724,6.0
6.184,4.20331,18.00906,56.17896,3.0
7.15,3.63444,20.7166,50.94024,4.0
7.15,5.11982,28.26035,43.50626,9.0
12.947,4.58256,32.25871,39.76432,10.0
12.947,9.70238,48.96167,25.64475,10.0
13.913,7.58492,45.76006,29.33679,10.0
16.812,2.37029,29.15287,41.61035,14.0
13.913,3.03397,38.05575,32.03099,11.0
3.285,1.6434,27.48968,43.70583,7.0
10.048,5.30944,41.01506,28.73808,7.0
9.082,3.22359,39.94751,29.88561,4.0
17.778,0.84239,24.81387,42.17579,4.0
10.048,0.88451,21.24652,38.38396,7.0
7.15,0.75815,15.78958,40.46282,7.0
11.981,0.44226,9.08667,49.29379,5.0
11.015,0.56861,12.11481,41.16131,7.0
11.981,0.53702,13.79897,36.72088,5.0
12.947,1.57948,21.32096,28.68819,11.0
9.082,3.06419,22.36545,30.53421,10.0
10.048,1.76902,16.47014,35.07443,9.0
6.184,2.81148,17.79621,34.07658,8.0
8.116,5.59136,24.63688,26.09378,12.0
16.812,6.57064,25.11804,28.53851,7.0
12.947,5.97044,27.42622,30.23486,13.0
8.116,4.8648,25.55265,34.17636,12.0
12.947,4.54891,25.73962,36.72088,8.0
9.082,4.64367,30.20407,35.274,6.0
7.15,4.73844,25.84553,37.96819,9.0
7.15,3.98029,23.58786,36.67099,8.0
11.015,3.0326,24.09918,35.274,7.0
17.778,3.12737,29.40629,26.94195,11.0
11.981,4.80162,39.0823,18.6598,16.0
11.015,5.11752,36.71437,23.9484,11.0
16.812,2.49558,34.19172,25.39528,11.0
19.71,7.67628,45.43069,15.36689,9.0
17.778,1.93663,29.06147,33.86038,14.0
21.643,0.79991,19.3129,41.17794,9.0
14.879,0.63151,17.75493,43.9054,5.0
18.744,0.59993,10.37349,51.53895,8.0
20.677,0.66308,7.55238,56.12906,7.0
20.677,0.41048,7.7911,55.03143,3.0
16.812,0.66308,10.77198,53.8839,3.0
14.879,0.97884,15.98406,48.89465,2.0
11.015,0.91569,18.11171,47.79702,3.0
6.184,1.6735,18.78245,42.70798,2.0
6.184,2.11555,18.3523,36.67099,6.0
9.082,3.78905,23.16663,25.49507,5.0
6.184,6.40981,27.66775,16.51442,7.0
9.082,5.36782,26.19444,16.46453,6.0
10.048,4.35741,25.31663,17.46238,7.0
6.184,5.05207,25.04402,13.3213,10.0
12.947,5.20994,25.89166,12.77248,11.0
21.643,2.90494,21.64937,21.9527,11.0
17.778,2.33658,24.55167,22.70109,11.0
20.677,1.9261,18.69232,25.34539,14.0
17.778,1.83137,16.46002,23.79872,19.0
26.474,1.9261,13.1447,25.14582,15.0
21.643,1.23144,8.06782,31.63185,14.0
25.508,1.42089,8.96611,28.18926,11.0
24.541,0.54706,9.7206,23.21664,12.0
15.846,0.75747,10.71791,22.28532,13.0
12.947,0.53654,10.46269,24.89636,10.0
14.879,0.59966,7.49507,29.88561,9.0
14.879,0.78903,7.00672,29.98539,9.0
19.71,1.32557,10.4903,30.33464,11.0
17.778,1.04152,8.69846,39.66454,13.0
31.305,2.27241,13.19627,35.97249,13.0
25.508,3.28237,14.86501,35.37378,10.0
29.372,4.98667,20.41883,25.99399,11.0
26.474,7.3222,24.95529,19.35829,15.0
29.372,7.92186,27.50063,16.36474,16.0
35.17,6.94346,22.56617,19.55786,18.0
22.609,6.84878,23.75079,18.56001,17.0
32.271,8.14279,29.58724,13.17162,15.0
29.372,7.60625,31.25138,12.82237,18.0
27.44,7.79562,33.1389,11.62495,20.0
28.406,6.72253,28.15163,17.21291,15.0
24.541,5.2076,25.62377,24.24776,16.0
26.474,3.72422,21.6616,27.69034,14.0
24.541,2.71426,21.92325,26.74238,12.0
20.677,2.36709,20.77267,26.94195,17.0
26.474,2.33553,17.50474,29.43658,10.0
22.609,1.79899,13.82317,32.6297,16.0
22.609,0.75713,9.19317,38.71658,15.0
23.575,0.3365,7.66179,38.7831,15.0
17.778,0.44166,6.69267,39.56475,10.0
12.947,0.25238,8.16999,38.21766,12.0
15.846,0.31547,6.53992,40.86196,9.0
20.677,0.63094,9.81533,38.11787,10.0
18.744,2.30293,14.7699,35.9226,10.0
19.71,3.24934,19.25422,32.48002,14.0
25.508,2.87078,16.32286,34.77507,19.0
20.677,3.06006,16.47779,37.9183,12.0
27.44,4.03801,13.74172,40.5626,13.0
22.609,2.83923,13.30458,42.00949,15.0
15.846,2.55531,15.57002,40.26325,8.0
14.879,2.52376,15.66785,41.95959,6.0
14.879,4.2273,23.34393,39.21551,10.0
9.082,3.56481,18.57266,47.14841,7.0
11.015,2.49221,18.23879,49.2439,5.0
17.778,2.77613,19.68301,52.33723,4.0
17.778,2.58685,14.63133,60.12046,7.0
23.575,1.86127,13.56753,59.97079,8.0
21.643,1.32497,11.32319,63.91229,7.0
20.677,1.29343,8.99738,64.96004,6.0
23.575,0.94641,9.92516,64.21165,8.0
21.643,0.97796,7.00798,67.25509,8.0
23.575,0.84087,5.76228,67.25509,10.0
18.744,0.84087,3.65339,69.38384,7.0
18.744,0.47299,5.15658,68.20305,6.0
24.541,0.50452,5.10823,67.95359,7.0
13.913,0.75679,4.62258,68.85165,8.0
17.778,0.47299,6.0957,67.75402,5.0
18.744,0.97752,10.01768,63.66283,6.0
16.812,1.16671,11.90237,62.66498,3.0
15.846,2.49109,13.08445,61.46756,3.0
15.846,2.64875,16.94515,58.27444,4.0
12.947,2.42802,15.89964,57.92519,7.0
6.184,2.42802,16.98704,57.52605,6.0
10.048,3.05868,13.64754,61.51745,4.0
7.15,2.14423,14.40713,60.12046,5.0
11.015,1.9235,12.86735,61.41767,3.0
13.913,3.15328,15.92442,57.57595,3.0
6.184,2.71182,15.31621,58.47401,4.0
6.184,2.64875,18.57624,55.72992,6.0
8.116,1.86043,7.7742,64.26154,6.0
9.082,1.29284,7.45824,64.21165,3.0
7.15,0.72525,9.06994,62.76477,1.0
12.947,0.44146,5.64977,66.30713,4.0
11.015,0.34686,4.75685,65.90799,4.0
4.251,0.56759,4.7644,63.66283,4.0
11.981,0.54632,3.04782,63.92892,5.0
6.184,0.29417,2.44661,64.59416,2.0
4.251,0.44126,2.03997,66.15746,1.0
4.251,0.59885,1.50198,65.80821,3.0
8.116,0.97708,2.30502,64.511,5.0
5.217,0.37822,2.2848,64.5609,6.0
9.082,0.40974,3.86641,62.21595,1.0
8.116,0.44126,5.29984,63.01423,2.0
9.082,0.40974,3.07614,66.35703,4.0
8.116,0.59885,5.20638,64.61079,5.0
9.082,0.66189,6.59149,63.8624,4.0
6.184,0.851,5.1655,67.30498,8.0
5.217,1.04011,6.50547,65.70842,6.0
11.015,0.851,7.48693,63.81251,3.0
5.217,1.22922,6.80821,65.8581,2.0
9.082,0.78796,6.49696,65.90799,4.0
5.217,0.44126,5.29984,67.80391,3.0
11.015,0.63037,5.25684,67.8538,3.0
8.116,0.3467,5.69179,68.05337,3.0
15.846,0.78796,4.47189,69.2009,-1.0
8.116,0.72493,3.67949,70.94714,1.0
11.981,0.22063,2.62523,70.74757,3.0
6.184,0.3467,4.21003,69.69982,1.0
8.116,0.66189,4.46763,69.00133,0.0
6.184,0.50407,3.24147,70.11559,3.0
11.981,0.54608,3.24287,69.8495,2.0
8.116,0.40956,4.50514,67.35488,4.0
6.184,0.18903,5.23814,66.95574,4.0
11.981,0.47257,1.79261,69.64993,4.0
5.217,0.34655,2.33134,69.05122,2.0
7.15,0.31504,7.06855,65.8581,2.0
7.15,0.44106,13.14366,60.07057,5.0
9.082,1.32318,24.08096,36.72088,8.0
3.285,3.46548,30.32204,36.6211,9.0
6.184,3.33946,23.21044,51.63874,2.0
11.015,1.16566,8.57763,67.35488,1.0
3.285,1.60672,9.03656,67.8538,8.0
8.116,1.19717,9.41775,68.80176,6.0
6.184,1.48071,9.52592,68.30283,3.0
4.251,1.32318,10.21167,67.50455,4.0
7.15,1.26017,7.69236,70.99703,4.0
8.116,1.54371,10.16967,66.45681,4.0
5.217,0.6931,7.82152,70.64778,5.0
7.15,0.97664,10.10139,67.35488,5.0
8.116,0.63009,15.81524,59.27229,4.0
7.15,0.78761,18.28834,56.77767,4.0
11.981,1.92177,35.94659,34.47572,4.0
26.474,1.04967,16.40944,57.0105,17.0
7.15,0.6298,10.14817,65.39244,6.0
5.217,0.34639,4.89428,70.548,3.0
3.285,0.72427,6.28774,69.10111,3.0
1.353,0.88172,5.70107,70.34843,3.0
4.251,1.41706,8.77666,67.65423,2.0
6.184,1.73196,10.75991,67.80391,1.0
2.319,2.14133,9.04714,70.19875,-1.0
2.319,2.04686,9.78385,68.5024,2.0
-0.58,2.51921,13.84381,58.62369,5.0
0.386,11.39943,29.22891,44.6039,4.0
2.319,3.81031,23.45479,38.46712,3.0
8.116,5.76269,22.18743,50.14196,5.0
5.217,10.58068,30.48429,44.85336,6.0
11.015,3.58988,24.28599,39.16561,7.0
10.048,6.01462,30.9257,32.6297,8.0
8.116,6.73889,30.85092,47.59745,5.0
16.812,5.85717,19.92174,60.36993,3.0
14.879,2.70815,10.8414,74.38972,6.0
13.913,1.16514,8.02853,77.78241,2.0
18.744,3.11752,10.90421,75.28778,3.0
24.541,1.00768,7.62877,77.53295,8.0
22.609,0.78725,8.65726,75.43746,6.0
24.541,1.19663,6.89517,79.47875,6.0
32.271,0.41968,5.73092,79.16277,6.0
26.474,0.1259,2.43558,83.35374,6.0
25.508,0.28328,3.11428,81.97338,5.0
22.609,0.40919,2.77338,81.57424,4.0
25.508,0.44066,2.18296,81.62413,9.0
15.846,0.44066,2.13367,83.02112,12.0
22.609,0.40919,3.85769,79.67832,10.0
20.677,0.88133,8.30886,77.38327,5.0
22.609,0.75542,9.24121,76.03617,6.0
22.609,1.95151,18.94034,70.39832,8.0
24.541,1.63675,16.12075,70.39832,9.0
27.44,3.71416,19.53986,70.09896,6.0
24.541,1.88856,12.38315,75.98628,6.0
29.372,2.14036,10.51845,78.08176,9.0
20.677,5.13058,17.36805,71.39617,7.0
22.609,1.66822,13.8053,74.98843,10.0
18.744,2.10889,17.61472,70.04907,13.0
19.71,5.13058,16.72732,73.59144,13.0
18.744,1.6997,14.20062,73.79101,8.0
14.879,2.51807,19.00806,72.4938,9.0
15.846,0.9128,10.23206,76.88434,10.0
19.71,2.51807,14.22725,72.4938,9.0
19.71,3.11612,18.58394,65.90799,7.0
18.744,1.54232,15.2798,69.25079,15.0
16.812,0.54534,8.29181,70.78083,9.0
14.879,0.50339,4.87568,73.8409,5.0
11.981,0.75508,4.94943,73.8409,6.0
12.947,0.50339,3.5623,72.39402,6.0
8.116,0.88093,2.19538,72.34413,6.0
17.778,0.72362,2.58434,72.39402,6.0
14.879,0.56631,4.64786,69.25079,5.0
2.319,0.6607,11.49687,63.96219,5.0
12.947,3.24056,20.59284,51.18971,6.0
10.048,4.31025,24.22258,47.19831,8.0
10.048,5.69457,26.38489,44.65379,7.0
15.846,5.72603,31.40958,37.36948,8.0
11.981,3.24056,23.9912,41.61035,9.0
2.319,2.48548,15.4464,51.43917,6.0
8.116,2.83155,15.55602,49.29379,5.0
11.981,3.90125,17.75747,46.25035,10.0
10.048,4.0271,24.45974,38.26755,8.0
10.048,4.34172,25.7504,38.91615,5.0
5.217,2.57986,20.12834,58.67358,3.0
14.879,4.56195,17.97571,64.66068,5.0
18.744,1.00677,10.67072,72.34413,7.0
8.116,3.86979,15.93415,67.95359,5.0
11.981,2.35963,10.56644,74.14026,5.0
29.372,0.42009,7.11701,75.17137,16.0
9.082,0.37808,5.73443,74.57266,3.0
11.981,0.37808,4.10656,71.44606,3.0
10.048,0.53562,3.22374,67.05552,4.0
7.15,0.4411,4.65123,66.85595,3.0
8.116,1.26027,14.14895,59.67143,4.0
9.082,3.11918,22.54575,56.87745,4.0
10.048,2.36301,24.79043,55.18111,3.0
3.285,1.89041,16.24117,62.06627,4.0
6.184,2.55205,18.97569,59.82111,3.0
11.015,2.99315,17.75673,57.77552,2.0
8.116,2.96164,18.29833,51.2396,1.0
9.082,2.48904,12.16621,61.41767,1.0
11.981,3.37123,21.76463,43.60605,5.0
12.947,2.64657,19.81735,44.00519,7.0
11.981,2.61507,23.46669,39.71443,7.0
8.116,1.57534,18.7961,42.6082,6.0
11.981,1.57534,16.67494,47.59745,4.0
10.048,1.66986,18.05922,45.80132,6.0
10.048,2.39452,17.09608,43.65594,8.0
16.812,1.63836,15.93704,41.16131,8.0
13.913,1.32329,15.43355,38.21766,10.0
15.846,0.63104,12.73459,38.38396,20.0
14.879,0.59949,6.49183,43.9054,9.0
13.913,0.44173,5.69618,46.89895,10.0
11.981,0.59949,5.10844,51.58885,6.0
7.15,0.88346,4.77184,51.18971,6.0
8.116,1.23053,5.91951,51.93809,6.0
7.15,1.89312,11.03,49.69293,4.0
6.184,2.49261,16.68191,45.70153,5.0
7.15,3.1552,16.99994,45.80132,3.0
3.285,4.57504,14.1806,50.64089,7.0
4.251,2.55571,8.72946,57.47616,6.0
3.285,3.59692,12.41949,54.98154,2.0
5.217,2.58726,11.44787,59.62154,3.0
5.217,2.27174,11.43759,59.97079,4.0
3.285,2.3664,12.47822,58.5738,3.0
3.285,5.07987,18.34722,53.43487,2.0
4.251,6.78367,20.87307,51.28949,2.0
5.217,3.31296,14.09007,57.8753,1.0
7.15,1.70381,6.92306,62.16606,2.0
7.15,2.33485,7.04243,62.01638,6.0
6.184,1.16742,5.5222,64.06197,7.0
6.184,0.53638,4.41469,63.76262,7.0
8.116,0.8519,4.37556,64.16176,3.0
